Year,Continent,Average_CPI,Total_Deaths,Note
1945,Asia,40.14178415,11140
1946,Asia,40.31624945,3170
1947,Asia,40.78581061,6830
1948,Asia,41.56218432,10143
1949,Asia,42.32355841,59958
1950,Asia,43.1548141,5963
1951,Asia,43.83641348,9325
1952,Asia,44.52371482,2273
1953,Asia,45.22364366,9166
1954,Asia,46.06390086,38739
1955,Asia,46.07475714,3903
1956,Asia,46.63673569,7053
1957,Asia,47.08317695,9723
1958,Asia,47.42494565,3388
1959,Asia,48.36483642,2009673
1960,Asia,48.96257881,20007
1961,Asia,49.19360388,15808
1962,Asia,50.08347289,13790
1963,Asia,51.00315799,25858
1964,Asia,51.09467261,11768
1965,Asia,51.99455909,1561073
1966,Asia,52.79654027,14112
1967,Asia,53.42986167,6534
1968,Asia,53.73273578,21059
1969,Asia,54.17696508,5898
1970,Asia,54.7181114,317526
1971,Asia,55.20188278,12971
1972,Asia,55.48243604,8654
1973,Asia,56.20397331,5337
1974,Asia,57.13847106,57179
1975,Asia,57.50504284,26067
1976,Asia,58.35591954,254994
1977,Asia,58.96212105,18984
1978,Asia,59.28177007,37085
1979,Asia,60.0912812,3861
1980,Asia,60.30139933,12839
1981,Asia,60.91927054,12821
1982,Asia,61.32175624,10235
1983,Asia,62.11889898,7457
1984,Asia,62.55195748,12218
1985,Asia,63.00984225,23506
1986,Asia,63.52630087,3829
1987,Asia,64.22677239,9952
1988,Asia,64.47977497,18230
1989,Asia,65.16388006,9278
1990,Asia,65.33146215,49716
1991,Asia,66.17806621,162824
1992,Asia,67.15717368,11935
1993,Asia,67.55041836,18274
1994,Asia,67.82076323,9427
1995,Asia,68.64061711,17718
1996,Asia,68.86347091,13801
1997,Asia,69.81729571,14024
1998,Asia,70.13980727,29384
1999,Asia,70.80672616,36577
2000,Asia,70.85448926,8267
2001,Asia,71.41912085,26178
2002,Asia,71.86094085,12799
2003,Asia,72.02237063,33420
2004,Asia,72.12766884,233770
2005,Asia,72.67078974,84348
2006,Asia,73.1345804,16744
2007,Asia,73.32845162,13442
2008,Asia,73.82926738,232438
2009,Asia,73.90887497,8495
2010,Asia,73.93381527,14913
2011,Asia,74.48469114,27517
2012,Asia,74.49190887,6373
2013,Asia,74.69339154,18923
2014,Asia,75.65327331,5794
2015,Asia,75.94192106,16427
2016,Asia,76.30734917,5166
2017,Asia,76.93179672,6019
2018,Asia,77.35367417,9937
2019,Asia,77.37164718,7282
2020,Asia,77.40233527,6040
2021,Asia,78.18695135,404, highest CPI @78
1902,Europe,7,4562
1904,Europe,7.783860521,4
1905,Europe,8.420160137,677
1906,Europe,8.974721158,706
1908,Europe,8.991857465,75000
1909,Europe,9.917994127,76
1914,Europe,10.28870956,134
1915,Europe,15,29980
1917,Europe,15.43932265,2500000
1920,Europe,15.52374112,1600
1921,Europe,16.42264398,1200000
1922,Europe,16.4901985,100
1923,Europe,17.12123748,23
1926,Europe,17.97990372,1028
1928,Europe,18.12067991,298
1930,Europe,18.62904523,2083
1931,Europe,19.56902912,90
1932,Europe,19.9836581,181
1933,Europe,20.10663763,10
1936,Europe,20.79877366,73
1939,Europe,21.21688814,10
1940,Europe,21.37522982,980
1942,Europe,21.92749619,43
1943,Europe,22.68158922,19
1944,Europe,23.19549007,26
1946,Europe,23.91961945,427
1947,Europe,24.713702,3
1948,Europe,25.23569318,110107
